equipment_id;serial_number;name;station_code;category;manufacture;type;sampling_rate;input;installation_date;calibration_date;firmware_version;description;technician;status;supplier
CIM-TRIYO-2020;215425;Modem Transceiver;TRIYO;Sistem Komunikasi;IDirect;Evolution-X1;;;2020-11-01;;;;;active;
COF-TRIYO-2023;;Feed;TRIYO;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-TRIYO-2020;86SN3639002536;LNB;TRIYO;Sistem Komunikasi;Norsat;Norsat C-band 3525F;;;2020-11-01;;;;;active;
COT-TRIYO-2020;A00951A9X;SSPB;TRIYO;Sistem Komunikasi;Norsat;NJT8102F;;;2020-11-01;;;;;active;
COV-TRIYO-2023;;VSAT Antenna;TRIYO;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-TRIYO-2020;;GPS Receiver;TRIYO;GPS;Trimble;Miniature-66800-XX;;;2020-11-01;;;;;active;
PB-TRIYO-2023;;Baterai;TRIYO;Sistem Power;EverExceed;ES200;;;;;;;;active;
PC-TRIYO-2020;;Charger;TRIYO;Sistem Power;LEN;LEN-Solar-Regulator;;;2020-11-01;;;;;active;
PSP-TRIYO-2023;;Tipe 1 Panel;TRIYO;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-TRIYO-2023-2;;Tipe 2 Panel;TRIYO;Sistem Power;;;;;;;;;;active;
SS-TRIYO-2020;194012;Seismometer;TRIYO;Sensor;Metrozet;MBB-2;40 Hz;40 Vpp;2020-11-01;;;;;active;
CIM-TRPI-2019;2139;Modem Transceiver;TRPI;Sistem Komunikasi;Nanometrics;CYGNUS 205;;;2019-10-24;;;;;active;
COF-TRPI-2023;;Feed;TRPI;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-TRPI-2019;53N1414003300;LNB;TRPI;Sistem Komunikasi;Norsat;3525-PLL-LNB;;;2019-10-24;;;;;active;
COT-TRPI-2019;A00291A76;SSPB;TRPI;Sistem Komunikasi;Norsat;NJT-5667-2W;;;2019-10-24;;;;;active;
COV-TRPI-2023;;VSAT Antenna;TRPI;Sistem Komunikasi;Prodelin;1251-2.4m-C-Band;;;;;;;;active;
GPR-TRPI-2019;21450391;GPS Receiver;TRPI;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-24;;;;;active;
M-TRPI-2019;;VSAT Storage Media;TRPI;Storage Media;Transcend;Compact-Flash;;;2019-10-24;;;;;active;
PB-TRPI-2021;;Baterai;TRPI;Sistem Power;Haze;HZY-SL12-70J;;;2021-11-17;;;;;active;
PC-TRPI-2019;320N;Charger;TRPI;Sistem Power;Nanometrics;SolarRegulator;;;2019-10-24;;;;;active;
PSP-TRPI-2023;;Tipe 1 Panel;TRPI;Sistem Power;Solar World;SW-80;;;;;;;;active;
PSP-TRPI-2023-2;;Tipe 2 Panel;TRPI;Sistem Power;Solar World;SW-80;;;;;;;;active;
SS-TRPI-2019;3101;Seismometer;TRPI;Sensor;Nanometrics;Trillium-120Q;40 Hz;40 Vpp;2019-10-24;;;;;active;
CIM-TRSI-2008;1077;Modem Transceiver;TRSI;Sistem Komunikasi;Nanometrics;CYGNUS;;;2008-01-01;;;;;active;
COF-TRSI-2023;;Feed;TRSI;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-TRSI-2020;1806-N22618-00254;LNB;TRSI;Sistem Komunikasi;Norsat;3525-PLL-LNB;;;2020-09-02;;;;;active;
COT-TRSI-2019;A00207A75;SSPB;TRSI;Sistem Komunikasi;New Japan Radio;NJT-5667-2W;;;2019-08-22;;;;;active;
COV-TRSI-2023;;VSAT Antenna;TRSI;Sistem Komunikasi;Prodelin;1251-2.4m-C-Band;;;;;;;;active;
D-TRSI-2008;1186;Digitizer;TRSI;Data Logger;Nanometrics;Trident;40 Hz;40 Vpp;2008-01-01;;;;;active;
D-TRSI-2013;1059;Digitizer;TRSI;Data Logger;Nanometrics;Trident;100 Hz;40 Vpp;2013-03-20;;;;;active;
GPB-TRSI-2019;RH5584;GPS Board;TRSI;GPS;Motorola;;;;2019-08-22;;;;;active;
GPR-TRSI-2008;19460438;GPS Receiver;TRSI;GPS;Trimble;Bullet-GPS-Antenna-5V;;;2008-01-01;;;;;active;
M-TRSI-2023;;Storage Media;TRSI;Storage Media;;;;;;;;;;active;
PB-TRSI-2019;;Baterai;TRSI;Sistem Power;Haze;HZY-SL12-70J;;;2019-08-22;;;;;active;
PC-TRSI-2012;649;Charger;TRSI;Sistem Power;Nanometrics;SolarRegulator;;;2012-07-30;;;;;active;
PSP-TRSI-2023;;Tipe 1 Panel;TRSI;Sistem Power;BP Solar;BP-350J;;;;;;;;active;
PSP-TRSI-2023-2;;Tipe 2 Panel;TRSI;Sistem Power;Solar World;RB-184;;;;;;;;active;
SA-TRSI-2008;391;Accelerometer;TRSI;Sensor;Metrozet;TSA-100S;;;2008-01-01;;;;;active;
SS-TRSI-2008;236;Seismometer;TRSI;Sensor;Nanometrics;Trillium-120P;;;2008-01-01;;;;;active;
D-TSBI-2009;;Digitizer;TSBI;Data Logger;;;;;2009-04-01;;;;;active;
GPR-TSBI-2009;;GPS Receiver;TSBI;GPS;;;;;2009-04-01;;;;;active;
M-TSBI-2018;;Storage Media;TSBI;Storage Media;Kingston;Compact-Flash;;;2018-12-22;;;;;active;
SS-TSBI-2009;1047;Seismometer;TSBI;Sensor;Nanometrics;Trillium-40P;;;2009-04-01;;;;;active;
CIM-TSJM-2019;2314;Modem Transceiver;TSJM;Sistem Komunikasi;Teltonika;RUT950;;;2019-10-01;;;;;active;
COF-TSJM-2023;;Feed;TSJM;Sistem Komunikasi;;;;;;;;;;active;
COR-TSJM-2019;1901-N22618-00199;LNB;TSJM;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-TSJM-2019;A00279A76;SSPB;TSJM;Sistem Komunikasi;Norsat;NJT8102;;;2019-10-01;;;;;active;
COV-TSJM-2023;;VSAT Antenna;TSJM;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-TSJM-2019;;GPS Receiver;TSJM;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
PB-TSJM-2023;;Baterai;TSJM;Sistem Power;EverExceed;ES200;;;;;;;;active;
PC-TSJM-2019;;Charger;TSJM;Sistem Power;Nanometrics;SolarRegulator;;;2019-10-01;;;;;active;
PSP-TSJM-2023;;Tipe 1 Panel;TSJM;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-TSJM-2023-2;;Tipe 2 Panel;TSJM;Sistem Power;;;;;;;;;;active;
SS-TSJM-2019;7257;Seismometer;TSJM;Sensor;Nanometrics;Trillium-Compact;40 Hz;40 Vpp;2019-10-01;;;;;active;
CIM-TSJN-2014;180860;Modem Transceiver;TSJN;Sistem Komunikasi;IDirect;Evolution-X3;;;2014-11-21;;;;;active;
CIS-TSJN-2023;CN9AHDD411;Switch;TSJN;Sistem Komunikasi;HP;8-Port-Hub;;;;;;;;active;
COF-TSJN-2023;;Feed;TSJN;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-TSJN-2021;A01278A76;LNB;TSJN;Sistem Komunikasi;New Japan Radio;NJS-8487-PLL-LNB;;;2021-06-04;;;;;active;
COV-TSJN-2023;;VSAT Antenna;TSJN;Sistem Komunikasi;Prodelin;1183-1.8m-C-Band;;;;;;;;active;
D-TSJN-2014;115;Digitizer;TSJN;Data Logger;Nanometrics;TitanSMA;100 Hz;40 Vpp;2014-11-21;;;;;active;
M-TSJN-2023;;Storage Media;TSJN;Storage Media;SanDisk;SD-Card;;;;;;;;active;
CIM-TSJR-2022;1.47E+12;Modem Transceiver;TSJR;Sistem Komunikasi;Robustel;R2000L;;;2022-07-08;;;;;active;
COF-TSJR-2023;;Feed;TSJR;Sistem Komunikasi;Skyware;WR137 C-Band X-Pol;;;;;;;;active;
COR-TSJR-2018;A08058A64;LNB;TSJR;Sistem Komunikasi;New Japan Radio;NJS8486H;;;2018-07-10;;;;;active;
COV-TSJR-2023;;VSAT Antenna;TSJR;Sistem Komunikasi;Skyware;1183-1.8m-C-Band;;;;;;;;active;
D-TSJR-2018;170532;Digitizer;TSJR;Data Logger;Meisei;G210P;100 Hz;40 Vpp;2018-07-10;;;;;active;
SA-TSJR-2018;;Accelerometer;TSJR;Sensor;Meisei;G210S;;;2018-07-10;;;;;active;
CIM-TSNI-2021;81287;Modem Transceiver;TSNI;Sistem Komunikasi;iDirect;iQ Desktop+;;;2021-12-13;;;;;active;
COR-TSNI-2021;2110-M20620-02686;LNB;TSNI;Sistem Komunikasi;Norsat;3220F;;;2021-12-13;;;;;active;
COV-TSNI-2023;3040747-12;VSAT Antenna;TSNI;Sistem Komunikasi;Skyware;2.4 M C-Band;;;;;;;;active;
PB-TSNI-2023;LFP10024001121GG LFP10024004021GG LFP10024004821GG LFP10024005621GG LFP10024007221GG LFP10024010821GG;Baterai;TSNI;Sistem Power;Werk;LW24100LFP;;;;;;;;active;
PSP-TSNI-2023;JPV156MB3502110110004;Tipe 1 Panel;TSNI;Sistem Power;Jembo;350 WP;;;;;;;;active;
PSP-TSNI-2023-2;JPV156MB3502110110005;Tipe 2 Panel;TSNI;Sistem Power;Jembo;350 WP;;;;;;;;active;
SS-TSNI-2021;T310836;Seismometer;TSNI;Sensor;Guralp;3T-120 Posthole;50 Hz;40 Vpp;2021-12-13;;;;;active;
CIM-TSPI-2019;2425;Modem Transceiver;TSPI;Sistem Komunikasi;Nanometrics;CYGNUS 210;;;2019-10-01;;;;;active;
COF-TSPI-2023;;Feed;TSPI;Sistem Komunikasi;;;;;;;;;;active;
COR-TSPI-2019;1912-N22618-00286;LNB;TSPI;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-TSPI-2019;A00904A9X;SSPB;TSPI;Sistem Komunikasi;New Japan Radio;NJT8102F;;;2019-10-01;;;;;active;
COV-TSPI-2023;;VSAT Antenna;TSPI;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-TSPI-2019;11490885;GPS Receiver;TSPI;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
M-TSPI-2019;;VSAT Storage Media;TSPI;Storage Media;;;;;2019-10-01;;;;;active;
PB-TSPI-2019;;Baterai;TSPI;Sistem Power;EverExceed;ES200;;;2019-10-01;;;;;active;
PC-TSPI-2019;366;Charger;TSPI;Sistem Power;Nanometrics;SolarRegulator;;;2019-10-01;;;;;active;
PSP-TSPI-2023;;Tipe 1 Panel;TSPI;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-TSPI-2023-2;;Tipe 2 Panel;TSPI;Sistem Power;;;;;;;;;;active;
SS-TSPI-2019;612;Seismometer;TSPI;Sensor;Nanometrics;Horizon;40 Hz;40 Vpp;2019-10-01;;;;;active;
CIM-TTBR-2018;193110;Modem Transceiver;TTBR;Sistem Komunikasi;IDirect;Evolution-X3;;;2018-08-22;;;;;active;
COF-TTBR-2023;;Feed;TTBR;Sistem Komunikasi;Skyware;WR137 C-Band X-Pol;;;;;;;;active;
COR-TTBR-2018;A05198A3Y;LNB;TTBR;Sistem Komunikasi;New Japan Radio;NJS8486H;;;2018-08-22;;;;;active;
COV-TTBR-2023;;VSAT Antenna;TTBR;Sistem Komunikasi;Skyware;1183-1.8m-C-Band;;;;;;;;active;
D-TTBR-2018;172705;Digitizer;TTBR;Data Logger;Meisei;G210P;100 Hz;40 Vpp;2018-08-22;;;;;active;
SA-TTBR-2018;170552;Accelerometer;TTBR;Sensor;Meisei;G210S;;;2018-08-22;;;;;active;
CBM-TTJN-2020;1.47E+12;Modem;TTJN;Sistem Komunikasi;Robustel;R20004l;;;2020-10-27;;;;;active;
CIS-TTJN-2023;CN9AHDDDBY;Switch;TTJN;Sistem Komunikasi;HP;8-Port-Hub;;;;;;;;active;
D-TTJN-2020;7314;Digitizer;TTJN;Data Logger;Nanometrics;Centaur;;;2020-10-27;;;;;active;
M-TTJN-2023;;Storage Media;TTJN;Storage Media;SanDisk;Compact-Flash;;;;;;;;active;
SA-TTJN-2020;2134;Accelerometer;TTJN;Sensor;Nanometrics;TitanOpen;;;2020-10-27;;;;;active;
CIM-TTPSI-2022;80586;Modem Transceiver;TTPSI;Sistem Komunikasi;IDirect;iQ Desktop+;;;2022-10-12;;;;;active;
COR-TTPSI-2022;2204-N22618-00729;LNB;TTPSI;Sistem Komunikasi;Norsat;Norsat C-band 3525F;;;2022-10-12;;;;;active;
COV-TTPSI-2023;;VSAT Antenna;TTPSI;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
PB-TTPSI-2023;;Baterai;TTPSI;Sistem Power;AdyaPower;LiFePo4;;;;;;;;active;
PSP-TTPSI-2023;SQFD22081105376 | SQFD22081105384 | SQFD22081105306;Tipe 1 Panel;TTPSI;Sistem Power;PT LEN;LEN-395;;;;;;;;active;
SS-TTPSI-2022;2710;Seismometer;TTPSI;Sensor;Nanometrics;Trillium-120PH;40 Hz;40 Vpp;2022-10-12;;;;;active;
CIM-TTSI-2020;2211;Modem Transceiver;TTSI;Sistem Komunikasi;Nanometrics;CYGNUS 210;;;2020-10-10;;;;;active;
COF-TTSI-2023;;Feed;TTSI;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-TTSI-2017;64SN3629001000;LNB;TTSI;Sistem Komunikasi;Norsat;3525-PLL-LNB;;;2017-08-06;;;;;active;
COT-TTSI-2017;A01562C84;SSPB;TTSI;Sistem Komunikasi;New Japan Radio;NJT-5667-2W;;;2017-08-06;;;;;active;
COV-TTSI-2023;;VSAT Antenna;TTSI;Sistem Komunikasi;Prodelin;1251-2.4m-C-Band;;;;;;;;active;
D-TTSI-2020;6983;Digitizer;TTSI;Data Logger;Nanometrics;Centaur-6;40 Hz;40 Vpp;2020-10-10;;;;;active;
D-TTSI-2020-2;6983;Digitizer;TTSI;Data Logger;Nanometrics;Centaur-6;100 Hz;40 Vpp;2020-10-10;;;;;active;
GPB-TTSI-2023;;GPS Board;TTSI;GPS;;;;;;;;;;active;
GPR-TTSI-2007;26110366;GPS Receiver;TTSI;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2007-01-01;;;;;active;
M-TTSI-2020;-;Storage Media;TTSI;Storage Media;Sandisk;120 mb/s;;;2020-10-10;;;;;active;
M-TTSI-2023;;Storage Media;TTSI;Storage Media;;;;;;;;;;active;
PB-TTSI-2021;;Baterai;TTSI;Sistem Power;Haze;HZY-SL12-70J;;;2021-11-13;;;;;active;
PC-TTSI-2020;324N;Charger;TTSI;Sistem Power;Nanometrics;SolarRegulator;;;2020-10-10;;;;;active;
PSP-TTSI-2023;;Tipe 1 Panel;TTSI;Sistem Power;BP Solar;BP-350J;;;;;;;;active;
PSP-TTSI-2023-2;;Tipe 2 Panel;TTSI;Sistem Power;;;;;;;;;;active;
SA-TTSI-2007;286;Accelerometer;TTSI;Sensor;Metrozet;TSA-100S;;;2007-01-01;;;;;active;
SS-TTSI-2020;3103;Seismometer;TTSI;Sensor;Nanometrics;Trillium-120Q;;;2020-10-10;;;;;active;
CIM-TTSM-2019;2396;Modem Transceiver;TTSM;Sistem Komunikasi;Nanometrics;CYGNUS 205;;;2019-10-01;;;;;active;
COF-TTSM-2023;;Feed;TTSM;Sistem Komunikasi;;;;;;;;;;active;
COR-TTSM-2019;1901-N22618-00044;LNB;TTSM;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-TTSM-2019;A00818A85;SSPB;TTSM;Sistem Komunikasi;Norsat;NJT8102;;;2019-10-01;;;;;active;
COV-TTSM-2023;;VSAT Antenna;TTSM;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-TTSM-2019;;GPS Receiver;TTSM;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
PB-TTSM-2023;;Baterai;TTSM;Sistem Power;EverExceed;ES200;;;;;;;;active;
PC-TTSM-2019;;Charger;TTSM;Sistem Power;Nanometrics;SolarRegulator;;;2019-10-01;;;;;active;
PSP-TTSM-2023;;Tipe 1 Panel;TTSM;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-TTSM-2023-2;;Tipe 2 Panel;TTSM;Sistem Power;;;;;;;;;;active;
SS-TTSM-2019;7317;Seismometer;TTSM;Sensor;Nanometrics;Trillium-Compact;40 Hz;40 Vpp;2019-10-01;;;;;active;
CBA-TUJI-2023;;GSM Antenna;TUJI;Sistem Komunikasi;;;;;;;;;;active;
CBM-TUJI-2023;;Modem;TUJI;Sistem Komunikasi;Teltonika;;;;;;;;;active;
CIM-TUJI-2019;218083;Modem Transceiver;TUJI;Sistem Komunikasi;iDirect;Evolution-X1;;;2019-10-01;;;;;active;
CIS-TUJI-2023;TAIIB1010660;Switch;TUJI;Sistem Komunikasi;Moxa;EDS-316;;;;;;;;active;
COF-TUJI-2023;;Feed;TUJI;Sistem Komunikasi;;;;;;;;;;active;
COR-TUJI-2019;1711-N20204-10736;LNB;TUJI;Sistem Komunikasi;Norsat;5250-F;;;2019-10-01;;;;;active;
COV-TUJI-2023;;VSAT Antenna;TUJI;Sistem Komunikasi;Skyware;180-1.8m-C-Band;;;;;;;;active;
SS-TUJI-2019;172145;Seismometer;TUJI;Sensor;Streckeisen;STS-2.5;20 Hz;40 Vpp;2019-10-01;;;;;active;
SW-TUJI-2023;1036664;Weather Sensor;TUJI;Sensor;Reinhardt GmbH;DFT-55V;;;;;;;;active;
CBM-TUKN-2020;1.47E+12;Modem;TUKN;Sistem Komunikasi;Robustel;R20004l;;;2020-11-24;;;;;active;
CIS-TUKN-2023;CN9AHDD9SH;Switch;TUKN;Sistem Komunikasi;HP;8-Port-Hub;;;;;;;;active;
D-TUKN-2020;7349;Digitizer;TUKN;Data Logger;Nanometrics;Centaur;;;2020-11-24;;;;;active;
M-TUKN-2023;;Storage Media;TUKN;Storage Media;SanDisk;Compact-Flash;;;;;;;;active;
SA-TUKN-2020;2165;Accelerometer;TUKN;Sensor;Nanometrics;TitanOpen;;;2020-11-24;;;;;active;
CIM-TWSI-2020;978;Modem Transceiver;TWSI;Sistem Komunikasi;Nanometrics;CYGNUS;;;2020-11-24;;;;;active;
COF-TWSI-2023;;Feed;TWSI;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-TWSI-2008;7ZN11502236;LNB;TWSI;Sistem Komunikasi;Norsat;3525-PLL-LNB;;;2008-07-01;;;;;active;
COT-TWSI-2016;A03315E41;SSPB;TWSI;Sistem Komunikasi;New Japan Radio;NJT-5667-2W;;;2016-06-22;;;;;active;
COV-TWSI-2023;;VSAT Antenna;TWSI;Sistem Komunikasi;Prodelin;1251-2.4m-C-Band;;;;;;;;active;
D-TWSI-2008;1483;Digitizer;TWSI;Data Logger;Nanometrics;Trident;40 Hz;40 Vpp;2008-07-01;;;;;active;
D-TWSI-2008-2;1495;Digitizer;TWSI;Data Logger;Nanometrics;Trident;100 Hz;40 Vpp;2008-07-01;;;;;active;
GPB-TWSI-2019;1567;GPS Board;TWSI;GPS;Nanometrics;;;;2019-09-02;;;;;active;
GPR-TWSI-2014;2980307;GPS Receiver;TWSI;GPS;Trimble;Bullet-GPS-Antenna-5V;;;2014-07-08;;;;;active;
M-TWSI-2023;;Storage Media;TWSI;Storage Media;;;;;;;;;;active;
PB-TWSI-2020;;Baterai;TWSI;Sistem Power;Haze;HZY-SL12-70J;;;2020-11-24;;;;;active;
PC-TWSI-2020;328N;Charger;TWSI;Sistem Power;Nanometrics;SolarRegulator;;;2020-11-24;;;;;active;
PSP-TWSI-2023;;Tipe 1 Panel;TWSI;Sistem Power;BP Solar;BP-350J;;;;;;;;active;
PSP-TWSI-2023-2;;Tipe 2 Panel;TWSI;Sistem Power;Solar World;SW-50;;;;;;;;active;
SA-TWSI-2019;1567;Accelerometer;TWSI;Sensor;Nanometrics;Titan open;;;2019-09-02;;;;;active;
SS-TWSI-2014;1811;Seismometer;TWSI;Sensor;Nanometrics;Trillium-120P;;;2014-07-07;;;;;active;
CBM-UASN-2020;1.47E+12;Modem;UASN;Sistem Komunikasi;Robustel;R20004l;;;2020-11-01;;;;;active;
CIS-UASN-2023;CN9AHDD6PR;Switch;UASN;Sistem Komunikasi;HP;8-Port-Hub;;;;;;;;active;
D-UASN-2020;7352;Digitizer;UASN;Data Logger;Nanometrics;Centaur;100 Hz;40 Vpp;2020-11-01;;;;;active;
M-UASN-2023;;Storage Media;UASN;Storage Media;SanDisk;SD-Card;;;;;;;;active;
SA-UASN-2020;2157;Accelerometer;UASN;Sensor;Nanometrics;TitanOpen;;;2020-11-01;;;;;active;
CIM-UBSI-2019;986;Modem Transceiver;UBSI;Sistem Komunikasi;Nanometrics;CYGNUS;;;2019-07-31;;;;;active;
COF-UBSI-2023;;Feed;UBSI;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-UBSI-2012;05N1278040119;LNB;UBSI;Sistem Komunikasi;Norsat;3525-PLL-LNB;;;2012-10-05;;;;;active;
COT-UBSI-2019;A0221A75;SSPB;UBSI;Sistem Komunikasi;New Japan Radio;NJT-5667-2W;;;2019-07-31;;;;;active;
COV-UBSI-2023;;VSAT Antenna;UBSI;Sistem Komunikasi;Prodelin;1251-2.4m-C-Band;;;;;;;;active;
D-UBSI-2015;1026;Digitizer;UBSI;Data Logger;Nanometrics;Trident;40 Hz;40 Vpp;2015-08-25;;;;;active;
D-UBSI-2019;1399;Digitizer;UBSI;Data Logger;Nanometrics;Trident;100 Hz;40 Vpp;2019-07-31;;;;;active;
GPB-UBSI-2023;;GPS Board;UBSI;GPS;;;;;;;;;;active;
GPR-UBSI-2014;235120486;GPS Receiver;UBSI;GPS;Trimble;Bullet-GPS-Antenna-5V;;;2014-04-24;;;;;active;
M-UBSI-2023;;Storage Media;UBSI;Storage Media;;;;;;;;;;active;
PB-UBSI-2019;;Baterai;UBSI;Sistem Power;Haze;HZY-SL12-70J;;;2019-07-31;;;;;active;
PC-UBSI-2006;627;Charger;UBSI;Sistem Power;Nanometrics;SolarRegulator;;;2006-01-01;;;;;active;
PSP-UBSI-2023;;Tipe 1 Panel;UBSI;Sistem Power;Solar World;rb-184;;;;;;;;active;
PSP-UBSI-2023-2;;Tipe 2 Panel;UBSI;Sistem Power;BP Solar;BP-350J;;;;;;;;active;
SA-UBSI-2012;280;Accelerometer;UBSI;Sensor;Metrozet;TSA-100S;;;2012-10-05;;;;;active;
SS-UBSI-2016;2374;Seismometer;UBSI;Sensor;Nanometrics;Trillium-120Q;;;2016-09-12;;;;;active;
CBM-UCJN-2020;1.47E+12;Modem;UCJN;Sistem Komunikasi;Robustel;R20004l;;;2020-10-28;;;;;active;
CIS-UCJN-2023;CN9AHDD9Y4;Switch;UCJN;Sistem Komunikasi;HP;8-Port-Hub;;;;;;;;active;
D-UCJN-2020;7300;Digitizer;UCJN;Data Logger;Nanometrics;Centaur;100 Hz;40 Vpp;2020-10-28;;;;;active;
M-UCJN-2023;;Storage Media;UCJN;Storage Media;SanDisk;SD-Card;;;;;;;;active;
SA-UCJN-2020;2119;Accelerometer;UCJN;Sensor;Nanometrics;TitanOpen;;;2020-10-28;;;;;active;
CIM-UGM-2011;194217;Modem Transceiver;UGM;Sistem Komunikasi;IDirect;Evolution-X3;;;2011-11-09;;;;;active;
CIS-UGM-2023;9.43E+17;Switch;UGM;Sistem Komunikasi;Hirschmann;Spider-8TX;;;;;;;;active;
COF-UGM-2023;;Feed;UGM;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-UGM-2010;71SN3630002665;LNB;UGM;Sistem Komunikasi;Norsat;3120;;;2010-06-25;;;;;active;
COV-UGM-2023;;VSAT Antenna;UGM;Sistem Komunikasi;Prodelin;1183-1.8m-C-Band;;;;;;;;active;
D-UGM-2006;0100000B69886390;Digitizer;UGM;Data Logger;Kinemetrics;Q330;;;2006-06-25;;;;;active;
GPR-UGM-2006;-;GPS Receiver;UGM;GPS;Trimble;Miniature-66800-XX;;;2006-06-25;;;;;active;
PB-UGM-2023;;Baterai;UGM;Sistem Power;Sonnenschein;SB12-185A;;;;;;;;active;
SA-UGM-2006;2243;Accelerometer;UGM;Sensor;Kinemetrics;FBA-ES-T;50 Hz;40 Vpp;2006-06-25;;;;;active;
SS-UGM-2006;50532;Seismometer;UGM;Sensor;Streckeisen;STS-2;50 Hz;40 Vpp;2006-06-25;;;;;active;
SW-UGM-2023;1018775;Weather Sensor;UGM;Sensor;Reinhardt GmbH;DFT-1MV;;;;;;;;active;
CIM-UKCM-2020;222812;Modem Transceiver;UKCM;Sistem Komunikasi;IDirect;Evolution-X1;;;2020-11-01;;;;;active;
COF-UKCM-2023;;Feed;UKCM;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-UKCM-2020;86SN3639002671;LNB;UKCM;Sistem Komunikasi;Norsat;Norsat C-band 3525F;;;2020-11-01;;;;;active;
COT-UKCM-2020;A00983A07;SSPB;UKCM;Sistem Komunikasi;Norsat;NJT8102F;;;2020-11-01;;;;;active;
COV-UKCM-2023;;VSAT Antenna;UKCM;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-UKCM-2020;;GPS Receiver;UKCM;GPS;Trimble;Miniature-66800-XX;;;2020-11-01;;;;;active;
PB-UKCM-2023;;Baterai;UKCM;Sistem Power;EverExceed;ES200;;;;;;;;active;
PC-UKCM-2020;19312135;Charger;UKCM;Sistem Power;LEN;LEN-Solar-Regulator;;;2020-11-01;;;;;active;
PSP-UKCM-2023;;Tipe 1 Panel;UKCM;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-UKCM-2023-2;;Tipe 2 Panel;UKCM;Sistem Power;;;;;;;;;;active;
SS-UKCM-2020;194021;Seismometer;UKCM;Sensor;Metrozet;MBB-2;40 Hz;40 Vpp;2020-11-01;;;;;active;
CIM-ULSM-2019;2254;Modem Transceiver;ULSM;Sistem Komunikasi;Nanometrics;CYGNUS 205;;;2019-10-01;;;;;active;
COF-ULSM-2023;;Feed;ULSM;Sistem Komunikasi;;;;;;;;;;active;
COR-ULSM-2019;N22618-0028;LNB;ULSM;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-ULSM-2019;A00815A85;SSPB;ULSM;Sistem Komunikasi;Norsat;NJT8102;;;2019-10-01;;;;;active;
COV-ULSM-2023;;VSAT Antenna;ULSM;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-ULSM-2019;;GPS Receiver;ULSM;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
PB-ULSM-2023;;Baterai;ULSM;Sistem Power;EverExceed;ES200;;;;;;;;active;
PC-ULSM-2019;;Charger;ULSM;Sistem Power;Nanometrics;SolarRegulator;;;2019-10-01;;;;;active;
PSP-ULSM-2023;;Tipe 1 Panel;ULSM;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-ULSM-2023-2;;Tipe 2 Panel;ULSM;Sistem Power;;;;;;;;;;active;
SS-ULSM-2019;7508;Seismometer;ULSM;Sensor;Nanometrics;Trillium-Compact;40 Hz;40 Vpp;2019-10-01;;;;;active;
CIM-UMSR-2018;198009;Modem Transceiver;UMSR;Sistem Komunikasi;IDirect;Evolution-X3;;;2018-11-20;;;;;active;
COF-UMSR-2023;;Feed;UMSR;Sistem Komunikasi;Skyware;WR137 C-Band X-Pol;;;;;;;;active;
